"158492a9da2f0f8a","0.0","4.0","1.0","5.0"
"157bc586ae30f283","2.0","5.0","0.0","7.0"
"15881cacae679fc6","1.0","17.0","2.0","20.0"
"15854ee461e2acc5","2.0","7.0","0.0","9.0"
"1583c48f1ce13d83","5.0","19.0","0.0","24.0"
"157cefb2505bb3d8","1.0","4.0","2.0","7.0"
"157c12f278f684c6","0.0","1.0","0.0","1.0"
"158756e252a9365a","4.0","3.0","0.0","7.0"
"1586a62cfeb1ee3e","2.0","10.0","0.0","12.0"
"15859eb4fdfee251","1.0","3.0","0.0","4.0"
"15802d08c7cfb167","0.0","5.0","1.0","6.0"
"157f8468f2757436","1.0","0.0","0.0","1.0"
"157ce6da5573c84e","0.0","1.0","0.0","1.0"
"157c0fa04e6565f8","1.0","4.0","0.0","5.0"
"157c051ab62d35df","6.0","38.0","3.0","47.0"
"157ba9d3e619db9b","11.0","26.0","3.0","40.0"
"158795e37415fa4d","1.0","2.0","1.0","4.0"
"1586272f479807fc","3.0","3.0","0.0","6.0"
"157f5ef075a42397","1.0","3.0","1.0","5.0"
"157f2c780e185a8f","2.0","0.0","0.0","2.0"
"157e6776fe8384ca","2.0","7.0","1.0","10.0"
"157da8c242e15fc6","3.0","3.0","0.0","6.0"
"157d74216d669394","1.0","8.0","3.0","12.0"
"157d35f21e36a2e2","9.0","9.0","5.0","23.0"
"157cc702460c2185","0.0","1.0","0.0","1.0"
"157c68e27a68fb28","3.0","4.0","0.0","7.0"
"15877660a50d7514","0.0","4.0","0.0","4.0"
"15820b887badbb73","1.0","1.0","1.0","3.0"
"15806a7edc47646f","1.0","30.0","1.0","32.0"
"157e935e14d2d73d","1.0","5.0","3.0","9.0"
"157d299d588f04d4","0.0","1.0","1.0","2.0"
"157cce06ba575f1b","0.0","3.0","0.0","3.0"
"157c6c948cf7335c","0.0","4.0","0.0","4.0"
"157c4c4dac9050b4","1.0","4.0","0.0","5.0"
"157bf2c3431514fd","3.0","5.0","0.0","8.0"
"157bc482e69d6130","2.0","3.0","0.0","5.0"
"158b0ba150b0e3b0","1.0","5.0","1.0","7.0"
"158709597b96e31c","3.0","9.0","1.0","13.0"
"158691ced31026d4","1.0","3.0","1.0","5.0"
"1585902fc76973b3","10.0","2.0","2.0","14.0"
"15852a615bdfef7d","1.0","5.0","2.0","8.0"
"157ffd7166c860c2","2.0","4.0","1.0","7.0"
"157dd75ea4698a76","8.0","11.0","0.0","19.0"
"157d134d983fbb61","3.0","3.0","1.0","7.0"
"157cea43ceb1a957","3.0","13.0","1.0","17.0"
"157c995e95c03b08","1.0","3.0","0.0","4.0"
"157c60a992b2de41","1.0","3.0","3.0","7.0"
"157c437b01778aa6","0.0","6.0","0.0","6.0"
"157c0137710267c2","3.0","21.0","4.0","28.0"
"157bbc460b68a860","2.0","4.0","1.0","7.0"
"157ba2b24c6b2abd","3.0","13.0","0.0","16.0"
"1585944872ea0e4a","0.0","1.0","0.0","1.0"
"157ff8b3346f2d8a","0.0","1.0","0.0","1.0"
"157df074c8dd3e65","1.0","1.0","0.0","2.0"
"157da18d30eaaab8","0.0","1.0","0.0","1.0"
"157d3297d7d251e4","0.0","2.0","0.0","2.0"
"157fe7f643bd13c9","0.0","1.0","0.0","1.0"
"157f8da0ac8b871b","1.0","8.0","0.0","9.0"
